index,abs_error_float,abs_error_lsb
3045,0.00200341,0.512874
3046,0.00004511,0.011548
3047,0.00047433,0.121429
3048,0.00096457,0.246931
3049,0.00006968,0.017838
3050,0.00223444,0.572016
3051,0.00132115,0.338215
3052,0.00313085,0.801498
3053,0.00044298,0.113403
3054,0.00028309,0.072472
3055,0.00032678,0.083656
3056,0.00100378,0.256969
3057,0.00144836,0.370781
3058,0.00120994,0.309743
3059,0.00136272,0.348856
3060,0.00106261,0.272029
3061,0.00089425,0.228928
3062,0.00260671,0.667317
3063,0.00015650,0.040063
3064,0.00036882,0.094418
3065,0.00064498,0.165114
3066,0.00020654,0.052875
3067,0.00126624,0.324158
3068,0.00170544,0.436593
3069,0.00130340,0.333671
3070,0.00156223,0.399930
3071,0.00209556,0.536463
3072,0.00073833,0.189012
3073,0.00143058,0.366228
3074,0.00226881,0.580816
3075,0.00285999,0.732157
3076,0.00251210,0.643096
3077,0.00068939,0.176484
3078,0.00381961,0.977821
3079,0.00136768,0.350126
3080,0.00044352,0.113540
3081,0.00114508,0.293142
3082,0.00215336,0.551261
3083,0.00075710,0.193818
3084,0.00002747,0.007033
3085,0.00001072,0.002743
3086,0.00006066,0.015528
3087,0.00098498,0.252155
3088,0.00356041,0.911466
3089,0.00106675,0.273087
3090,0.00006131,0.015695
3091,0.00192468,0.492718
3092,0.00018309,0.046872
3093,0.00006284,0.016088
3094,0.00212870,0.544947
3095,0.00065416,0.167465
3096,0.00017347,0.044407
3097,0.00275093,0.704238
3098,0.00076259,0.195223
3099,0.00192755,0.493453
3100,0.00129716,0.332072
3101,0.00161139,0.412516
3102,0.00220935,0.565594
3103,0.00188117,0.481579
3104,0.00145492,0.372459
3105,0.00079098,0.202491
3106,0.00271209,0.694296
3107,0.00063536,0.162653
3108,0.00114386,0.292829
3109,0.00200658,0.513685
3110,0.00011676,0.029890
3111,0.00054015,0.138278
3112,0.00117492,0.300780
3113,0.00013271,0.033973
3114,0.00234288,0.599777
3115,0.00143527,0.367430
3116,0.00290403,0.743432
3117,0.00022976,0.058818
3118,0.00045764,0.117157
3119,0.00030692,0.078572
3120,0.00096975,0.248255
3121,0.00203632,0.521297
3122,0.00110043,0.281711
3123,0.00105198,0.269308
3124,0.00096640,0.247398
3125,0.00104187,0.266719
3126,0.00311982,0.798673
3127,0.00007530,0.019277
3128,0.00071439,0.182883
3129,0.00024623,0.063034
3130,0.00018565,0.047527
3131,0.00049389,0.126436
3132,0.00166538,0.426338
3133,0.00136463,0.349344
3134,0.00146264,0.374435
3135,0.00222524,0.569663
3136,0.00030652,0.078469
3137,0.00119237,0.305248
3138,0.00252718,0.646957
3139,0.00262793,0.672750
3140,0.00308331,0.789329
3141,0.00046558,0.119187
3142,0.00390024,0.998460
3143,0.00143964,0.368549
3144,0.00039161,0.100251
3145,0.00107483,0.275156
3146,0.00220506,0.564495
3147,0.00100760,0.257946
3148,0.00031954,0.081801
3149,0.00041895,0.107252
3150,0.00008496,0.021751
3151,0.00105582,0.270291
3152,0.00351728,0.900424
3153,0.00131585,0.336858
3154,0.00007982,0.020434
3155,0.00183875,0.470719
3156,0.00011255,0.028812
3157,0.00008297,0.021241
3158,0.00143755,0.368012
3159,0.00086052,0.220293
3160,0.00021635,0.055387
3161,0.00284578,0.728519
3162,0.00057090,0.146150
3163,0.00159599,0.408574
3164,0.00133237,0.341086
3165,0.00148353,0.379784
3166,0.00204149,0.522621
3167,0.00201684,0.516312
3168,0.00180192,0.461292
3169,0.00079333,0.203093
3170,0.00276927,0.708934
3171,0.00060564,0.155045
3172,0.00092145,0.235890
3173,0.00183469,0.469682
3174,0.00000827,0.002117
3175,0.00017088,0.043746
3176,0.00118438,0.303201
3177,0.00005084,0.013014
3178,0.00181355,0.464270
3179,0.00138588,0.354786
3180,0.00274980,0.703948
3181,0.00067216,0.172073
3182,0.00069885,0.178906
3183,0.00054640,0.139878
3184,0.00136212,0.348704
3185,0.00204781,0.524240
3186,0.00110600,0.283135
3187,0.00159707,0.408850
3188,0.00137455,0.351884
3189,0.00094672,0.242360
3190,0.00278679,0.713417
3191,0.00017082,0.043729
3192,0.00096607,0.247314
3193,0.00059115,0.151334
3194,0.00009726,0.024899
3195,0.00079281,0.202960
3196,0.00171974,0.440254
3197,0.00141812,0.363038
3198,0.00134159,0.343447
3199,0.00226941,0.580970
3200,0.00062999,0.161278
3201,0.00126431,0.323664
3202,0.00234636,0.600669
3203,0.00277978,0.711624
3204,0.00250450,0.641153
3205,0.00062806,0.160782
3206,0.00385641,0.987242
3207,0.00141654,0.362634
3208,0.00037114,0.095011
3209,0.00094906,0.242959
3210,0.00214087,0.548062
3211,0.00086693,0.221934
3212,0.00054411,0.139293
3213,0.00031979,0.081866
3214,0.00003691,0.009448
3215,0.00110933,0.283989
3216,0.00373344,0.955760
3217,0.00083566,0.213928
3218,0.00014999,0.038397
3219,0.00187257,0.479378
3220,0.00022079,0.056523
3221,0.00029382,0.075217
3222,0.00170120,0.435507
3223,0.00060676,0.155331
3224,0.00008428,0.021575
3225,0.00233851,0.598660
3226,0.00059833,0.153172
3227,0.00167348,0.428411
3228,0.00140553,0.359816
3229,0.00138587,0.354782
3230,0.00185612,0.475167
3231,0.00171780,0.439757
3232,0.00145657,0.372883
3233,0.00067795,0.173556
3234,0.00295231,0.755791
3235,0.00067871,0.173749
3236,0.00104412,0.267294
3237,0.00206347,0.528249
3238,0.00023838,0.061025
3239,0.00037026,0.094786
3240,0.00107111,0.274205
3241,0.00007147,0.018297
3242,0.00212290,0.543463
3243,0.00119235,0.305241
3244,0.00259292,0.663786
3245,0.00059715,0.152871
3246,0.00059427,0.152134
3247,0.00054088,0.138464
3248,0.00133808,0.342547
3249,0.00169768,0.434606
3250,0.00122233,0.312915
3251,0.00144717,0.370475
3252,0.00128926,0.330049
3253,0.00083933,0.214868
3254,0.00294443,0.753775
3255,0.00003268,0.008366
3256,0.00073311,0.187676
3257,0.00046936,0.120156
3258,0.00030339,0.077668
3259,0.00080612,0.206366
3260,0.00105727,0.270662
3261,0.00166397,0.425975
3262,0.00138512,0.354591
3263,0.00254413,0.651297
3264,0.00018097,0.046328
3265,0.00107221,0.274486
3266,0.00248658,0.636564
3267,0.00240208,0.614932
3268,0.00307303,0.786696
3269,0.00048000,0.122879
3270,0.00431043,1.103470
3271,0.00139280,0.356556
3272,0.00022578,0.057800
3273,0.00126563,0.324001
3274,0.00212344,0.543599
3275,0.00109854,0.281225
3276,0.00048024,0.122940
3277,0.00088739,0.227172
3278,0.00007361,0.018844
3279,0.00087403,0.223753
3280,0.00364872,0.934072
3281,0.00128241,0.328298
3282,0.00026808,0.068628
3283,0.00154314,0.395043
3284,0.00017123,0.043834
3285,0.00011975,0.030656
3286,0.00135547,0.347000
3287,0.00087088,0.222945
3288,0.00013388,0.034274
3289,0.00288532,0.738642
3290,0.00052613,0.134689
3291,0.00161977,0.414662
3292,0.00106125,0.271679
3293,0.00171788,0.439776
3294,0.00200501,0.513283
3295,0.00208909,0.534808
3296,0.00180129,0.461129
3297,0.00087859,0.224919
3298,0.00267434,0.684631
3299,0.00057996,0.148470
3300,0.00108388,0.277473
3301,0.00217839,0.557667
3302,0.00005131,0.013135
3303,0.00002228,0.005705
3304,0.00102683,0.262869
3305,0.00016360,0.041882
3306,0.00169961,0.435100
3307,0.00115790,0.296424
3308,0.00296141,0.758120
3309,0.00081623,0.208954
3310,0.00050044,0.128113
3311,0.00072202,0.184838
3312,0.00116907,0.299282
3313,0.00220234,0.563800
3314,0.00107219,0.274480
3315,0.00158139,0.404835
3316,0.00129348,0.331131
3317,0.00080901,0.207106
3318,0.00287989,0.737253
3319,0.00013167,0.033709
3320,0.00076582,0.196051
3321,0.00092258,0.236181
3322,0.00014977,0.038342
3323,0.00076639,0.196196
3324,0.00183774,0.470461
3325,0.00121364,0.310693
3326,0.00128279,0.328394
3327,0.00205921,0.527158
3328,0.00021017,0.053802
3329,0.00103669,0.265394
3330,0.00245452,0.628357
3331,0.00239155,0.612238
3332,0.00247977,0.634822
3333,0.00057875,0.148159
3334,0.00379163,0.970658
3335,0.00106147,0.271737
3336,0.00011326,0.028995
3337,0.00090546,0.231799
3338,0.00214363,0.548770
3339,0.00081090,0.207590
3340,0.00031620,0.080948
3341,0.00062498,0.159994
3342,0.00012335,0.031578
3343,0.00063919,0.163634
3344,0.00365009,0.934422
3345,0.00104014,0.266275
3346,0.00001429,0.003658
3347,0.00166697,0.426746
3348,0.00011235,0.028761
3349,0.00011941,0.030568
3350,0.00154999,0.396797
3351,0.00074584,0.190935
3352,0.00038190,0.097766
3353,0.00248386,0.635869
3354,0.00017720,0.045363
3355,0.00181635,0.464985
3356,0.00137490,0.351975
3357,0.00155802,0.398852
3358,0.00198559,0.508310
3359,0.00184063,0.471202
3360,0.00142863,0.365728
3361,0.00058976,0.150978
3362,0.00250183,0.640469
3363,0.00069968,0.179118
3364,0.00086846,0.222325
3365,0.00174533,0.446804
3366,0.00027610,0.070682
3367,0.00035205,0.090125
3368,0.00076355,0.195468
3369,0.00005463,0.013986
3370,0.00186058,0.476308
3371,0.00110034,0.281686
3372,0.00268147,0.686457
3373,0.00060656,0.155278
3374,0.00042600,0.109056
3375,0.00041094,0.105202
3376,0.00153341,0.392553
3377,0.00214016,0.547880
3378,0.00115219,0.294960
3379,0.00114975,0.294335
3380,0.00122281,0.313038
3381,0.00085007,0.217618
3382,0.00261459,0.669335
3383,0.00007064,0.018083
3384,0.00077085,0.197337
3385,0.00044303,0.113417
3386,0.00023539,0.060260
3387,0.00081571,0.208822
3388,0.00167024,0.427582
3389,0.00151328,0.387400
3390,0.00157979,0.404426
3391,0.00236848,0.606331
3392,0.00013035,0.033370
3393,0.00116868,0.299182
3394,0.00230400,0.589824
3395,0.00253859,0.649878
3396,0.00314430,0.804941
3397,0.00031350,0.080255
3398,0.00381833,0.977491
3399,0.00186870,0.478388
3400,0.00035176,0.090051
3401,0.00126662,0.324255
3402,0.00200713,0.513825
3403,0.00101538,0.259939
3404,0.00066453,0.170120
3405,0.00103482,0.264914
3406,0.00032982,0.084434
3407,0.00131474,0.336573
3408,0.00377755,0.967053
3409,0.00104525,0.267584
3410,0.00001601,0.004097
3411,0.00175349,0.448894
3412,0.00014599,0.037373
3413,0.00038728,0.099142
3414,0.00125415,0.321062
3415,0.00098478,0.252103
3416,0.00011260,0.028825
3417,0.00253968,0.650159
3418,0.00047982,0.122834
3419,0.00138785,0.355289
3420,0.00147028,0.376391
3421,0.00159607,0.408595
3422,0.00168667,0.431788
3423,0.00219552,0.562053
3424,0.00183299,0.469246
3425,0.00068288,0.174817
3426,0.00274015,0.701479
3427,0.00060116,0.153896
3428,0.00109231,0.279632
3429,0.00183113,0.468769
3430,0.00002214,0.005667
3431,0.00056415,0.144422
3432,0.00088999,0.227837
3433,0.00008401,0.021507
3434,0.00174338,0.446304
3435,0.00121221,0.310327
3436,0.00240952,0.616836
3437,0.00083135,0.212825
3438,0.00052488,0.134368
3439,0.00048079,0.123082
3440,0.00145293,0.371951
3441,0.00218065,0.558247
3442,0.00119558,0.306069
3443,0.00156313,0.400162
3444,0.00150669,0.385713
3445,0.00094737,0.242527
3446,0.00286786,0.734172
3447,0.00031739,0.081252
3448,0.00085220,0.218163
3449,0.00080711,0.206621
3450,0.00000733,0.001877
3451,0.00046041,0.117866
3452,0.00144233,0.369236
3453,0.00155693,0.398574
3454,0.00115577,0.295878
3455,0.00239006,0.611856
3456,0.00057883,0.148179
3457,0.00108005,0.276492
3458,0.00258443,0.661614
3459,0.00271646,0.695413
3460,0.00285644,0.731248
3461,0.00062045,0.158836
3462,0.00388413,0.994338
3463,0.00117854,0.301707
3464,0.00028845,0.073842
3465,0.00088709,0.227094
3466,0.00209546,0.536438
3467,0.00091412,0.234014
3468,0.00047099,0.120575
3469,0.00033797,0.086520
3470,0.00015652,0.040069
3471,0.00061327,0.156996
3472,0.00358830,0.918604
3473,0.00110972,0.284087
3474,0.00022845,0.058483
3475,0.00166028,0.425033
3476,0.00006218,0.015919
3477,0.00006546,0.016758
3478,0.00128860,0.329881
3479,0.00064630,0.165453
3480,0.00024684,0.063191
3481,0.00251200,0.643071
3482,0.00040168,0.102831
3483,0.00185812,0.475678
3484,0.00135921,0.347958
3485,0.00160098,0.409852
3486,0.00219255,0.561294
3487,0.00212853,0.544903
3488,0.00138782,0.355283
3489,0.00083111,0.212764
3490,0.00283288,0.725216
3491,0.00074814,0.191523
3492,0.00088110,0.225561
3493,0.00195643,0.500845
3494,0.00032149,0.082301
3495,0.00048912,0.125215
3496,0.00086218,0.220719
3497,0.00011502,0.029444
3498,0.00190045,0.486515
3499,0.00101365,0.259493
3500,0.00295308,0.755988
3501,0.00064180,0.164302
3502,0.00058787,0.150494
3503,0.00037429,0.095818
3504,0.00111339,0.285027
3505,0.00169315,0.433447
3506,0.00151286,0.387293
3507,0.00166981,0.427472
3508,0.00115161,0.294813
3509,0.00109832,0.281170
3510,0.00254074,0.650429
3511,0.00003355,0.008590
3512,0.00087752,0.224644
3513,0.00077288,0.197857
3514,0.00021973,0.056250
3515,0.00119520,0.305972
3516,0.00156767,0.401324
3517,0.00131772,0.337336
3518,0.00164093,0.420079
3519,0.00218221,0.558646
3520,0.00039240,0.100456
3521,0.00100426,0.257090
3522,0.00247412,0.633373
3523,0.00234452,0.600197
3524,0.00255076,0.652995
3525,0.00039956,0.102287
3526,0.00364421,0.932919
3527,0.00131164,0.335779
3528,0.00028578,0.073160
3529,0.00074638,0.191073
3530,0.00208730,0.534349
3531,0.00103465,0.264872
3532,0.00046862,0.119966
3533,0.00048321,0.123702
3534,0.00002506,0.006416
3535,0.00073390,0.187878
3536,0.00347788,0.890336
3537,0.00130088,0.333025
3538,0.00017850,0.045697
3539,0.00183653,0.470152
3540,0.00000959,0.002454
3541,0.00011294,0.028913
3542,0.00168468,0.431279
3543,0.00068971,0.176565
3544,0.00027655,0.070797
3545,0.00232363,0.594850
3546,0.00025468,0.065199
3547,0.00177318,0.453934
3548,0.00156051,0.399489
3549,0.00147808,0.378389
3550,0.00207466,0.531112
3551,0.00188649,0.482941
3552,0.00157430,0.403021
3553,0.00074360,0.190362
3554,0.00269949,0.691069
3555,0.00079337,0.203103
3556,0.00097772,0.250297
3557,0.00162042,0.414827
3558,0.00041942,0.107373
3559,0.00039740,0.101733
3560,0.00103611,0.265243
3561,0.00018564,0.047525
3562,0.00212892,0.545003
3563,0.00122213,0.312865
3564,0.00277295,0.709875
3565,0.00072060,0.184474
3566,0.00043811,0.112155
3567,0.00020519,0.052530
3568,0.00141280,0.361677
3569,0.00200223,0.512572
3570,0.00117868,0.301743
3571,0.00137026,0.350787
3572,0.00099801,0.255491
3573,0.00094947,0.243064
3574,0.00273645,0.700530
3575,0.00016024,0.041022
3576,0.00079637,0.203870
3577,0.00060583,0.155092
3578,0.00002037,0.005216
3579,0.00085924,0.219965
3580,0.00167044,0.427633
3581,0.00131169,0.335792
3582,0.00164761,0.421789
3583,0.00223891,0.573160
3584,0.00035067,0.089772
3585,0.00113089,0.289507
3586,0.00231151,0.591747
3587,0.00262408,0.671765
3588,0.00249948,0.639868
3589,0.00040186,0.102875
3590,0.00396990,1.016294
3591,0.00130572,0.334264
3592,0.00009103,0.023303
3593,0.00097025,0.248383
3594,0.00226492,0.579819
3595,0.00062843,0.160877
3596,0.00031241,0.079978
3597,0.00032821,0.084021
3598,0.00003055,0.007822
3599,0.00080162,0.205216
3600,0.00371463,0.950945
3601,0.00089103,0.228104
3602,0.00010238,0.026209
3603,0.00166553,0.426375
3604,0.00030395,0.077812
3605,0.00010673,0.027324
3606,0.00160088,0.409825
3607,0.00048874,0.125117
3608,0.00002170,0.005556
3609,0.00240377,0.615364
3610,0.00052000,0.133119
3611,0.00169817,0.434731
3612,0.00170604,0.436746
3613,0.00140304,0.359179
3614,0.00211362,0.541088
3615,0.00181779,0.465354
3616,0.00159270,0.407730
3617,0.00078059,0.199832
3618,0.00291827,0.747077
3619,0.00067994,0.174064
3620,0.00123403,0.315913
3621,0.00189982,0.486354
3622,0.00025955,0.066445
3623,0.00031186,0.079837
3624,0.00079604,0.203787
3625,0.00013245,0.033906
3626,0.00204714,0.524068
3627,0.00132109,0.338200
3628,0.00265355,0.679310
3629,0.00046090,0.117991
3630,0.00032445,0.083058
3631,0.00029372,0.075192
3632,0.00126213,0.323104
3633,0.00227609,0.582678
3634,0.00107450,0.275072
3635,0.00106287,0.272094
3636,0.00117400,0.300544
3637,0.00116668,0.298670
3638,0.00285451,0.730755
3639,0.00006908,0.017683
3640,0.00070017,0.179243
3641,0.00021666,0.055464
3642,0.00008040,0.020583
3643,0.00037395,0.095731
3644,0.00134209,0.343576
3645,0.00145966,0.373672
3646,0.00161772,0.414136
3647,0.00230940,0.591207
3648,0.00054483,0.139476
3649,0.00111869,0.286385
3650,0.00211350,0.541055
3651,0.00240146,0.614773
3652,0.00278662,0.713375
3653,0.00077556,0.198544
3654,0.00370193,0.947694
3655,0.00128338,0.328546
3656,0.00014390,0.036839
3657,0.00116358,0.297876
3658,0.00198509,0.508184
3659,0.00075722,0.193849
3660,0.00015343,0.039279
3661,0.00028464,0.072867
3662,0.00017632,0.045138
3663,0.00088880,0.227533
3664,0.00342023,0.875579
3665,0.00129576,0.331714
3666,0.00019123,0.048955
3667,0.00214497,0.549113
3668,0.00021650,0.055424
3669,0.00009289,0.023779
3670,0.00181370,0.464307
3671,0.00079589,0.203749
3672,0.00018807,0.048147
3673,0.00285727,0.731460
3674,0.00036756,0.094095
3675,0.00159613,0.408608
3676,0.00150533,0.385364
3677,0.00151248,0.387194
3678,0.00212402,0.543750
3679,0.00208127,0.532804
3680,0.00154990,0.396775
3681,0.00055546,0.142198
3682,0.00243122,0.622393
3683,0.00059736,0.152924
3684,0.00104628,0.267847
3685,0.00179596,0.459765
3686,0.00008308,0.021268
3687,0.00075207,0.192529
3688,0.00099395,0.254452
3689,0.00024465,0.062629
3690,0.00178292,0.456428
3691,0.00133737,0.342368
3692,0.00257524,0.659262
3693,0.00075242,0.192620
3694,0.00070577,0.180677
3695,0.00027229,0.069706
3696,0.00115933,0.296790
3697,0.00205991,0.527336
3698,0.00144676,0.370370
3699,0.00131164,0.335781
3700,0.00143972,0.368567
3701,0.00100810,0.258074
3702,0.00279747,0.716153
3703,0.00007794,0.019952
3704,0.00098824,0.252989
3705,0.00028588,0.073186
3706,0.00007490,0.019176
3707,0.00066293,0.169709
3708,0.00196223,0.502332
3709,0.00135522,0.346935
3710,0.00125852,0.322182
3711,0.00229573,0.587706
3712,0.00045551,0.116610
3713,0.00113869,0.291505
3714,0.00236430,0.605261
3715,0.00233441,0.597610
3716,0.00263015,0.673318
3717,0.00027963,0.071586
3718,0.00400015,1.024039
3719,0.00132419,0.338993
3720,0.00053101,0.135939
3721,0.00089201,0.228354
3722,0.00216886,0.555227
3723,0.00094788,0.242657
3724,0.00027767,0.071083
3725,0.00045643,0.116846
3726,0.00002756,0.007056
3727,0.00063925,0.163648
3728,0.00376994,0.965104
3729,0.00103516,0.265000
3730,0.00009734,0.024918
3731,0.00141747,0.362873
3732,0.00026993,0.069101
3733,0.00027011,0.069148
3734,0.00174105,0.445710
3735,0.00082451,0.211074
3736,0.00004256,0.010896
3737,0.00245267,0.627884
3738,0.00041193,0.105455
3739,0.00183122,0.468792
3740,0.00102988,0.263650
3741,0.00161918,0.414509
3742,0.00200903,0.514312
3743,0.00208966,0.534953
3744,0.00159790,0.409062
3745,0.00068790,0.176102
3746,0.00293100,0.750336
3747,0.00073215,0.187430
3748,0.00122712,0.314144
3749,0.00210712,0.539423
3750,0.00009198,0.023547
3751,0.00065738,0.168289
3752,0.00098160,0.251288
3753,0.00000613,0.001568
3754,0.00193085,0.494297
3755,0.00112818,0.288814
3756,0.00226778,0.580552
3757,0.00053206,0.136208
3758,0.00020818,0.053295
3759,0.00014368,0.036782
3760,0.00125389,0.320996
3761,0.00210625,0.539200
3762,0.00125295,0.320756
3763,0.00113505,0.290573
3764,0.00125381,0.320975
3765,0.00112520,0.288052
3766,0.00312699,0.800509
3767,0.00004890,0.012520
3768,0.00096634,0.247383
3769,0.00089931,0.230224
3770,0.00030814,0.078883
3771,0.00097608,0.249877
3772,0.00170803,0.437257
3773,0.00119897,0.306936
3774,0.00168783,0.432085
3775,0.00230240,0.589416
3776,0.00024746,0.063349
3777,0.00120672,0.308921
3778,0.00222973,0.570810
3779,0.00232602,0.595462
3780,0.00253878,0.649927
3781,0.00041599,0.106493
3782,0.00438431,1.122384
3783,0.00120023,0.307258
3784,0.00020335,0.052058
3785,0.00131368,0.336301
3786,0.00234765,0.600999
3787,0.00050440,0.129126
3788,0.00015541,0.039785
3789,0.00053153,0.136072
3790,0.00022149,0.056701
3791,0.00077126,0.197442
3792,0.00357402,0.914949
3793,0.00123738,0.316769
3794,0.00014509,0.037143
3795,0.00146256,0.374414
3796,0.00016434,0.042071
3797,0.00023352,0.059781
3798,0.00157827,0.404037
3799,0.00058380,0.149453
3800,0.00012911,0.033053
3801,0.00271676,0.695492
3802,0.00086334,0.221014
3803,0.00166558,0.426389
3804,0.00110117,0.281899
3805,0.00131913,0.337698
3806,0.00220216,0.563753
3807,0.00183608,0.470036
3808,0.00191053,0.489097
3809,0.00045552,0.116613
3810,0.00291061,0.745117
3811,0.00005892,0.015083
3812,0.00085615,0.219174
3813,0.00209973,0.537531
3814,0.00020792,0.053227
3815,0.00023550,0.060289
3816,0.00070064,0.179363
3817,0.00004506,0.011535
3818,0.00165267,0.423083
3819,0.00109769,0.281008
3820,0.00242491,0.620776
3821,0.00061596,0.157686
3822,0.00010954,0.028041
3823,0.00017451,0.044675
3824,0.00138620,0.354866
3825,0.00191521,0.490293
3826,0.00084633,0.216661
3827,0.00131493,0.336621
3828,0.00148464,0.380068
3829,0.00129245,0.330868
3830,0.00304154,0.778635
3831,0.00009442,0.024171
3832,0.00114407,0.292882
3833,0.00070297,0.179959
3834,0.00023917,0.061228
3835,0.00055641,0.142442
3836,0.00172114,0.440611
3837,0.00116649,0.298622
3838,0.00112971,0.289206
3839,0.00241392,0.617963
3840,0.00042240,0.108134
3841,0.00113219,0.289840
3842,0.00248349,0.635774
3843,0.00234173,0.599483
3844,0.00290091,0.742633
3845,0.00030499,0.078077
3846,0.00392041,1.003626
3847,0.00123330,0.315726
3848,0.00059663,0.152738
3849,0.00071442,0.182891
3850,0.00210882,0.539858
3851,0.00102266,0.261801
3852,0.00081358,0.208276
3853,0.00073982,0.189394
3854,0.00011163,0.028578
3855,0.00092475,0.236737
3856,0.00368527,0.943429
3857,0.00102781,0.263121
3858,0.00007175,0.018367
3859,0.00142412,0.364575
3860,0.00007237,0.018526
3861,0.00039289,0.100580
3862,0.00116004,0.296971
3863,0.00078909,0.202006
3864,0.00022110,0.056600
3865,0.00218722,0.559929
3866,0.00031454,0.080522
3867,0.00160490,0.410854
3868,0.00124847,0.319608
3869,0.00147665,0.378022
3870,0.00181630,0.464974
3871,0.00217189,0.556003
3872,0.00144712,0.370462
3873,0.00077510,0.198425
3874,0.00297644,0.761967
3875,0.00087754,0.224649
3876,0.00101634,0.260184
3877,0.00200165,0.512422
3878,0.00017138,0.043874
3879,0.00030554,0.078217
3880,0.00092926,0.237891
3881,0.00007088,0.018146
3882,0.00172750,0.442240
3883,0.00109520,0.280372
3884,0.00254110,0.650522
3885,0.00082465,0.211112
3886,0.00029074,0.074429
3887,0.00040318,0.103214
3888,0.00146361,0.374685
3889,0.00172154,0.440713
3890,0.00129222,0.330808
3891,0.00165832,0.424530
3892,0.00137919,0.353074
3893,0.00106889,0.273636
3894,0.00277719,0.710960
3895,0.00026559,0.067992
3896,0.00093919,0.240432
3897,0.00103141,0.264041
3898,0.00037803,0.096776
3899,0.00129144,0.330609
3900,0.00128523,0.329020
3901,0.00149918,0.383791
3902,0.00162948,0.417146
3903,0.00263047,0.673399
3904,0.00021503,0.055048
3905,0.00100735,0.257882
3906,0.00233861,0.598684
3907,0.00261004,0.668171
3908,0.00284363,0.727969
3909,0.00067142,0.171884
3910,0.00376650,0.964223
3911,0.00140980,0.360909
3912,0.00004242,0.010859
3913,0.00106754,0.273291
3914,0.00198145,0.507250
3915,0.00061069,0.156337
3916,0.00010803,0.027655
3917,0.00066433,0.170068
3918,0.00021907,0.056082
3919,0.00087463,0.223904
3920,0.00375544,0.961394
3921,0.00118506,0.303376
3922,0.00010123,0.025914
3923,0.00194933,0.499030
3924,0.00001786,0.004572
3925,0.00003561,0.009116
3926,0.00156480,0.400589
3927,0.00084576,0.216515
3928,0.00002108,0.005397
3929,0.00262071,0.670901
3930,0.00030851,0.078978
3931,0.00163142,0.417643
3932,0.00150775,0.385983
3933,0.00148495,0.380146
3934,0.00199910,0.511770
3935,0.00202853,0.519305
3936,0.00167730,0.429390
3937,0.00061661,0.157851
3938,0.00261239,0.668772
3939,0.00066907,0.171282
3940,0.00099677,0.255173
3941,0.00181046,0.463479
3942,0.00009341,0.023914
3943,0.00051440,0.131687
3944,0.00079473,0.203452
3945,0.00003508,0.008981
3946,0.00159448,0.408188
3947,0.00137328,0.351560
3948,0.00263729,0.675147
3949,0.00071485,0.183001
3950,0.00056750,0.145279
3951,0.00051425,0.131649
3952,0.00103157,0.264081
3953,0.00189598,0.485371
3954,0.00162332,0.415570
3955,0.00158127,0.404806
3956,0.00172615,0.441894
3957,0.00099820,0.255539
3958,0.00265187,0.678879
3959,0.00018936,0.048477
3960,0.00077860,0.199322
3961,0.00046022,0.117816
3962,0.00005871,0.015030
3963,0.00080403,0.205833
3964,0.00168238,0.430688
3965,0.00151792,0.388587
3966,0.00118051,0.302210
3967,0.00238888,0.611553
3968,0.00032975,0.084416
3969,0.00133013,0.340514
3970,0.00248304,0.635658
3971,0.00210323,0.538427
3972,0.00289839,0.741987
3973,0.00037297,0.095479
3974,0.00357380,0.914893
3975,0.00104290,0.266983
3976,0.00044955,0.115084
3977,0.00112391,0.287720
3978,0.00235251,0.602243
3979,0.00110127,0.281925
3980,0.00035462,0.090782
3981,0.00043080,0.110285
3982,0.00000134,0.000342
3983,0.00070077,0.179398
3984,0.00353175,0.904128
3985,0.00124692,0.319212
3986,0.00009282,0.023762
3987,0.00168513,0.431393
3988,0.00010240,0.026215
3989,0.00011191,0.028650
3990,0.00135571,0.347062
3991,0.00068276,0.174788
3992,0.00035291,0.090344
3993,0.00283188,0.724960
3994,0.00023391,0.059882
3995,0.00168245,0.430708
3996,0.00148548,0.380283
3997,0.00162012,0.414751
3998,0.00205456,0.525968
3999,0.00184238,0.471650
4000,0.00162783,0.416724
4001,0.00071762,0.183712
4002,0.00278246,0.712310
4003,0.00047077,0.120517
4004,0.00112732,0.288595
4005,0.00195094,0.499441
4006,0.00033930,0.086860
4007,0.00019034,0.048726
4008,0.00129229,0.330826
4009,0.00005395,0.013812
4010,0.00175273,0.448698
4011,0.00116890,0.299239
4012,0.00253351,0.648578
4013,0.00071537,0.183136
4014,0.00043559,0.111511
4015,0.00023308,0.059669
4016,0.00122775,0.314303
4017,0.00211661,0.541853
4018,0.00119599,0.306174
4019,0.00145618,0.372783
4020,0.00100259,0.256663
4021,0.00099030,0.253518
4022,0.00315209,0.806934
4023,0.00009354,0.023947
4024,0.00096033,0.245846
4025,0.00068294,0.174833
4026,0.00039072,0.100025
4027,0.00101676,0.260290
4028,0.00152175,0.389568
4029,0.00127708,0.326933
4030,0.00139687,0.357600
4031,0.00213516,0.546600
4032,0.00018146,0.046454
4033,0.00091864,0.235173
4034,0.00245627,0.628806
4035,0.00253104,0.647945
4036,0.00274645,0.703091
4037,0.00046722,0.119608
4038,0.00404092,1.034475
4039,0.00150650,0.385663
4040,0.00015489,0.039652
4041,0.00126015,0.322598
4042,0.00219661,0.562332
